code_insee,code_postal,eurocircos_name,comsimp_name,pref_related,latitude,longitude
73292,73200,Thénésol,Thénésol,Albertville,45.716667,6.4
73293,73230,Thoiry,Thoiry,Chambéry,45.583333,6.033333
73294,73190,La Thuile,La Thuile,Chambéry,45.533333,6.05
73296,73320,Tignes,Tignes,Albertville,45.5,6.916667
73297,73460,Tournon,Tournon,Albertville,45.633333,6.3
73298,73790,Tours-en-Savoie,Tours-en-Savoie,Albertville,45.65,6.433333
73299,73170,Traize,Traize,Chambéry,45.666667,5.75
73300,73100,Tresserve,Tresserve,Chambéry,45.666667,5.9
73301,73100,Trévignin,Trévignin,Chambéry,45.7,5.95
73302,73110,La Trinité,La Trinité,Chambéry,45.5,6.15
73303,73400,Ugine,Ugine,Albertville,45.75,6.416667
73304,73150,Val-d'Isère,Val-d'Isère,Albertville,45.45,6.983333
73306,73450,Valloire,Valloire,Saint-Jean-de-Maurienne,45.165,6.4262
73307,73450,Valmeinier,Valmeinier,Saint-Jean-de-Maurienne,45.183333,6.483333
73308,73200,Venthon,Venthon,Albertville,45.683333,6.416667
73309,73330,Verel-de-Montbel,Verel-de-Montbel,Chambéry,45.55,5.716667
73310,73230,Verel-Pragondran,Verel-Pragondran,Chambéry,45.6,5.95
73311,73110,Le Verneil,Le Verneil,Chambéry,,
73312,73460,Verrens-Arvey,Verrens-Arvey,Albertville,45.65,6.316667
73313,73170,Verthemex,Verthemex,Chambéry,45.633333,5.783333
73314,73800,Villard-d'Héry,Villard-d'Héry,Chambéry,45.516667,6.133333
73315,73390,Villard-Léger,Villard-Léger,Chambéry,45.516667,6.183333
73316,73110,Villard-Sallet,Villard-Sallet,Chambéry,45.483333,6.133333
73317,73270,Villard-sur-Doron,Villard-sur-Doron,Albertville,45.716667,6.533333
73318,73300,Villarembert,Villarembert,Saint-Jean-de-Maurienne,45.25,6.283333
73320,73300,Villargondran,Villargondran,Saint-Jean-de-Maurienne,45.266667,6.366667
73322,73500,Villarodin-Bourget,Villarodin-Bourget,Saint-Jean-de-Maurienne,45.2,6.716667
73323,73640,Villaroger,Villaroger,Albertville,45.583333,6.866667
73324,73110,Villaroux,Villaroux,Chambéry,,
73326,73160,Vimines,Vimines,Chambéry,45.55,5.866667
73327,73310,Vions,Vions,Chambéry,45.833333,5.8
73328,73420,Viviers-du-Lac,Viviers-du-Lac,Chambéry,,
73329,73420,Voglans,Voglans,Chambéry,45.633333,5.9
73330,73170,Yenne,Yenne,Chambéry,45.7,5.766667
74001,74360,Abondance,Abondance,Thonon-les-Bains,46.283333,6.733333
74002,74540,Alby-sur-Chéran,Alby-sur-Chéran,Annecy,,
74003,74290,Alex,Alex,Annecy,45.883333,6.233333
74004,74540,Allèves,Allèves,Annecy,45.75,6.083333
74005,74200,Allinges,Allinges,Thonon-les-Bains,46.333333,6.466667
74006,74350,Allonzier-la-Caille,Allonzier-la-Caille,Saint-Julien-en-Genevois,46,6.116667
74007,74800,Amancy,Amancy,Bonneville,46.066667,6.333333
74008,74100,Ambilly,Ambilly,Saint-Julien-en-Genevois,,
74009,74350,Andilly,Andilly,Saint-Julien-en-Genevois,46.05,6.066667
74010,74000,Annecy,Annecy,Annecy,45.9,6.116667
74012,74100,Annemasse,Annemasse,Saint-Julien-en-Genevois,46.2,6.25
74013,74200,Anthy-sur-Léman,Anthy-sur-Léman,Thonon-les-Bains,,
74014,74300,Arâches,Arâches-la-Frasse,Bonneville,46.033333,6.65
74015,74930,Arbusigny,Arbusigny,Saint-Julien-en-Genevois,46.1,6.216667
74016,74160,Archamps,Archamps,Saint-Julien-en-Genevois,46.133333,6.133333
74018,74800,Arenthon,Arenthon,Bonneville,46.1,6.333333
74019,74370,Argonay,Argonay,Annecy,,
74020,74200,Armoy,Armoy,Thonon-les-Bains,46.35,6.516667
74021,74380,Arthaz-Pont-Notre-Dame,Arthaz-Pont-Notre-Dame,Saint-Julien-en-Genevois,46.15,6.283333
74024,74130,Ayse,Ayse,Bonneville,46.083333,6.433333
74025,74140,Ballaison,Ballaison,Thonon-les-Bains,46.3,6.333333
74026,74330,La Balme-de-Sillingy,La Balme-de-Sillingy,Annecy,45.966667,6.033333
74027,74230,La Balme-de-Thuy,La Balme-de-Thuy,Annecy,45.9,6.283333
74029,74910,Bassy,Bassy,Saint-Julien-en-Genevois,45.983333,5.816667
74030,74430,La Baume,La Baume,Thonon-les-Bains,46.283333,6.616667
74031,74160,Beaumont,Beaumont,Saint-Julien-en-Genevois,46.1,6.116667
74032,74470,Bellevaux,Bellevaux,Thonon-les-Bains,,
74033,74500,Bernex,Bernex,Thonon-les-Bains,46.366667,6.666667
74034,74430,Le Biot,Le Biot,Thonon-les-Bains,46.266667,6.633333
74035,74150,Bloye,Bloye,Annecy,45.816667,5.933333
74036,74290,Bluffy,Bluffy,Annecy,45.866667,6.216667
74037,74420,Boëge,Boëge,Thonon-les-Bains,46.216667,6.416667
74038,74250,Bogève,Bogève,Thonon-les-Bains,46.2,6.433333
74040,74380,Bonne,Bonne,Saint-Julien-en-Genevois,,
74041,74360,Bonnevaux,Bonnevaux,Thonon-les-Bains,46.3,6.666667
74042,74130,Bonneville,Bonneville,Bonneville,46.083333,6.416667
74043,74890,Bons-en-Chablais,Bons-en-Chablais,Thonon-les-Bains,,
74044,74160,Bossey,Bossey,Saint-Julien-en-Genevois,46.15,6.166667
74045,74230,Le Bouchet,Le Bouchet-Mont-Charvin,Annecy,,
74046,74150,Boussy,Boussy,Annecy,45.85,5.983333
74048,74890,Brenthonne,Brenthonne,Thonon-les-Bains,46.283333,6.4
74049,74130,Brizon,Brizon,Bonneville,46.05,6.45
74050,74420,Burdignin,Burdignin,Thonon-les-Bains,46.216667,6.433333
74051,74350,Cercier,Cercier,Saint-Julien-en-Genevois,46.033333,6.066667
74052,74350,Cernex,Cernex,Saint-Julien-en-Genevois,46.066667,6.05
74053,74550,Cervens,Cervens,Thonon-les-Bains,46.283333,6.433333
74054,74540,Chainaz-les-Frasses,Chainaz-les-Frasses,Annecy,45.766667,6
74055,74910,Challonges,Challonges,Saint-Julien-en-Genevois,46.016667,5.833333
74056,74400,Chamonix-Mont-Blanc,Chamonix-Mont-Blanc,Bonneville,45.916667,6.866667
74057,74500,Champanges,Champanges,Thonon-les-Bains,46.366667,6.55
74058,74360,La Chapelle-d'Abondance,La Chapelle-d'Abondance,Thonon-les-Bains,46.3,6.783333
74059,74800,La Chapelle-Rambaud,La Chapelle-Rambaud,Bonneville,46.066667,6.25
74060,74410,La Chapelle-Saint-Maurice,La Chapelle-Saint-Maurice,Annecy,45.783333,6.15
74061,74540,Chapeiry,Chapeiry,Annecy,,
74062,74370,Charvonnex,Charvonnex,Annecy,45.966667,6.15
74063,74390,Châtel,Châtel,Thonon-les-Bains,46.283333,6.833333
74064,74300,Châtillon-sur-Cluses,Châtillon-sur-Cluses,Bonneville,46.083333,6.583333
74065,74270,Chaumont,Chaumont,Saint-Julien-en-Genevois,,
74066,74270,Chavannaz,Chavannaz,Saint-Julien-en-Genevois,46.05,6.016667
74067,74650,Chavanod,Chavanod,Annecy,45.883333,6.05
74068,74270,Chêne-en-Semine,Chêne-en-Semine,Saint-Julien-en-Genevois,46.05,5.85
74069,74520,Chênex,Chênex,Saint-Julien-en-Genevois,46.116667,6
74070,74140,Chens-sur-Léman,Chens-sur-Léman,Thonon-les-Bains,46.333333,6.266667
74071,74270,Chessenaz,Chessenaz,Saint-Julien-en-Genevois,46.033333,5.9
74072,74210,Chevaline,Chevaline,Annecy,45.766667,6.216667
74073,74500,Chevenoz,Chevenoz,Thonon-les-Bains,46.333333,6.65
74074,74520,Chevrier,Chevrier,Saint-Julien-en-Genevois,46.116667,5.916667
74075,74270,Chilly,Chilly,Saint-Julien-en-Genevois,45.983333,5.95
74076,74330,Choisy,Choisy,Annecy,45.983333,6.05
74077,74270,Clarafond-Arcine,Clarafond-Arcine,Saint-Julien-en-Genevois,,
74078,74270,Clermont,Clermont,Saint-Julien-en-Genevois,45.966667,5.9
74079,74230,Les Clefs,Les Clefs,Annecy,45.866667,6.333333
74080,74220,La Clusaz,La Clusaz,Annecy,45.9,6.416667
74081,74300,Cluses,Cluses,Bonneville,46.066667,6.6
74082,74160,Collonges-sous-Salève,Collonges-sous-Salève,Saint-Julien-en-Genevois,,
74083,74920,Combloux,Combloux,Bonneville,45.9,6.65
74085,74170,Les Contamines-Montjoie,Les Contamines-Montjoie,Bonneville,45.833333,6.733333
74086,74270,Contamine-Sarzin,Contamine-Sarzin,Saint-Julien-en-Genevois,46.033333,5.983333
74087,74130,Contamine-sur-Arve,Contamine-sur-Arve,Bonneville,46.133333,6.333333
74088,74350,Copponex,Copponex,Saint-Julien-en-Genevois,46.05,6.066667
74089,74700,Cordon,Cordon,Bonneville,,
74090,74800,Cornier,Cornier,Bonneville,46.1,6.3
74091,74110,La Côte-d'Arbroz,La Côte-d'Arbroz,Bonneville,46.183333,6.666667
74094,74380,Cranves-Sales,Cranves-Sales,Saint-Julien-en-Genevois,46.183333,6.3
74095,74150,Crempigny-Bonneguête,Crempigny-Bonneguête,Annecy,,
74096,74350,Cruseilles,Cruseilles,Saint-Julien-en-Genevois,46.033333,6.116667
74097,74540,Cusy,Cusy,Annecy,45.766667,6.033333
74098,74350,Cuvat,Cuvat,Annecy,45.966667,6.116667
74099,74120,Demi-Quartier,Demi-Quartier,Bonneville,,
74100,74270,Desingy,Desingy,Saint-Julien-en-Genevois,46,5.883333
74101,74520,Dingy-en-Vuache,Dingy-en-Vuache,Saint-Julien-en-Genevois,46.1,5.933333
74102,74230,Dingy-Saint-Clair,Dingy-Saint-Clair,Annecy,45.9,6.216667
74103,74700,Domancy,Domancy,Bonneville,45.916667,6.65
74104,74210,Doussard,Doussard,Annecy,45.766667,6.216667
74105,74140,Douvaine,Douvaine,Thonon-les-Bains,46.316667,6.3
74106,74550,Draillant,Draillant,Thonon-les-Bains,46.3,6.45
74107,74270,Droisy,Droisy,Saint-Julien-en-Genevois,45.966667,5.883333
74108,74410,Duingt,Duingt,Annecy,45.833333,6.2
74109,01200,Eloise,Éloise,Saint-Julien-en-Genevois,46.083333,5.866667
74110,74130,Entremont,Entremont,Bonneville,45.95,6.383333
74111,74410,Entrevernes,Entrevernes,Annecy,45.8,6.183333
74112,74330,Epagny,Epagny Metz-Tessy,Annecy,45.933333,6.1
74114,74110,Essert-Romand,Essert-Romand,Thonon-les-Bains,46.2,6.666667
74116,74800,Eteaux,Etaux,Bonneville,46.066667,6.3
74117,74150,Etercy,Étercy,Annecy,45.883333,6
74118,74100,Etrembières,Étrembières,Saint-Julien-en-Genevois,46.183333,6.233333
74119,74500,Evian-les-Bains,Évian-les-Bains,Thonon-les-Bains,46.383333,6.583333
74121,74140,Excenevex,Excenevex,Thonon-les-Bains,46.35,6.35
74122,74130,Faucigny,Faucigny,Bonneville,46.116667,6.366667
74123,74210,Faverges,Faverges-Seythenex,Annecy,45.75,6.3
74124,74160,Feigères,Feigères,Saint-Julien-en-Genevois,46.116667,6.083333
74126,74890,Fessy,Fessy,Thonon-les-Bains,46.266667,6.416667
74127,74500,Féternes,Féternes,Thonon-les-Bains,46.35,6.566667
74128,74250,Fillinges,Fillinges,Saint-Julien-en-Genevois,46.166667,6.333333
74129,74200,La Forclaz,La Forclaz,Thonon-les-Bains,46.316667,6.616667
74130,74910,Franclens,Franclens,Saint-Julien-en-Genevois,46.033333,5.816667
74131,74270,Frangy,Frangy,Saint-Julien-en-Genevois,46.016667,5.933333
74133,74240,Gaillard,Gaillard,Saint-Julien-en-Genevois,46.183333,6.216667
74134,74260,Les Gets,Les Gets,Bonneville,46.15,6.666667
74135,74210,Giez,Giez,Annecy,45.75,6.25
74136,74450,Le Grand-Bornand,Le Grand-Bornand,Annecy,45.95,6.433333
74137,74570,Groisy,Groisy,Annecy,46.016667,6.183333
74138,74540,Gruffy,Gruffy,Annecy,45.783333,6.05
74139,74420,Habère-Lullin,Habère-Lullin,Thonon-les-Bains,46.233333,6.466667
74140,74420,Habère-Poche,Habère-Poche,Thonon-les-Bains,46.25,6.483333
74141,74150,Hauteville-sur-Fier,Hauteville-sur-Fier,Annecy,45.9,5.983333
74142,74540,Héry-sur-Alby,Héry-sur-Alby,Annecy,45.8,6
74143,74310,Les Houches,Les Houches,Bonneville,45.883333,6.8
74144,74520,Jonzier-Epagny,Jonzier-Épagny,Saint-Julien-en-Genevois,46.066667,5.983333
74145,74100,Juvigny,Juvigny,Saint-Julien-en-Genevois,46.216667,6.283333
74146,74500,Larringes,Larringes,Thonon-les-Bains,46.366667,6.583333
74147,74210,Lathuile,Lathuile,Annecy,45.783333,6.2
74148,74320,Leschaux,Leschaux,Annecy,,
74150,74140,Loisin,Loisin,Thonon-les-Bains,46.3,6.3
74151,74150,Lornay,Lornay,Annecy,45.916667,5.9
74152,74330,Lovagny,Lovagny,Annecy,45.9,6.033333
74153,74380,Lucinges,Lucinges,Saint-Julien-en-Genevois,46.2,6.316667
74154,74500,Lugrin,Lugrin,Thonon-les-Bains,46.4,6.683333
74155,74470,Lullin,Lullin,Thonon-les-Bains,46.283333,6.533333
74156,74890,Lully,Lully,Thonon-les-Bains,46.283333,6.416667
74157,74200,Lyaud,Lyaud,Thonon-les-Bains,46.333333,6.533333
74158,74140,Machilly,Machilly,Saint-Julien-en-Genevois,46.25,6.333333
74159,74300,Magland,Magland,Bonneville,46.016667,6.616667
74160,74230,Manigod,Manigod,Annecy,45.866667,6.366667
74161,74150,Marcellaz-Albanais,Marcellaz-Albanais,Annecy,45.866667,6
74162,74250,Marcellaz-en-Faucigny,Marcellaz,Bonneville,46.15,6.35
74163,74200,Margencel,Margencel,Thonon-les-Bains,46.333333,6.433333
74164,74970,Marignier,Marignier,Bonneville,46.1,6.516667
74165,74150,Marigny-Saint-Marcel,Marigny-Saint-Marcel,Annecy,45.833333,5.983333
74166,74200,Marin,Marin,Thonon-les-Bains,46.383333,6.533333
74167,74210,Marlens,Val de Chaise,Annecy,45.766667,6.35
74168,74270,Marlioz,Marlioz,Saint-Julien-en-Genevois,46.033333,6
74169,74460,Marnaz,Marnaz,Bonneville,46.066667,6.533333
74170,74150,Massingy,Massingy,Annecy,45.833333,5.933333
74171,74140,Massongy,Massongy,Thonon-les-Bains,46.316667,6.333333
74172,74500,Maxilly-sur-Léman,Maxilly-sur-Léman,Thonon-les-Bains,46.4,6.65
74173,74120,Megève,Megève,Bonneville,45.866667,6.616667
74174,74490,Mégevette,Mégevette,Bonneville,46.2,6.5
74175,74500,Meillerie,Meillerie,Thonon-les-Bains,46.4,6.716667
74176,74290,Menthon-Saint-Bernard,Menthon-Saint-Bernard,Annecy,45.85,6.2
74177,74350,Menthonnex-en-Bornes,Menthonnex-en-Bornes,Saint-Julien-en-Genevois,46.05,6.183333
74178,74270,Menthonnex-sous-Clermont,Menthonnex-sous-Clermont,Saint-Julien-en-Genevois,45.966667,5.933333
74179,74330,Mésigny,Mésigny,Annecy,45.983333,6
74180,74140,Messery,Messery,Thonon-les-Bains,46.35,6.3
74183,74440,Mieussy,Mieussy,Bonneville,46.15,6.533333
74184,74270,Minzier,Minzier,Saint-Julien-en-Genevois,46.05,5.983333
74185,74560,Monnetier-Mornex,Monnetier-Mornex,Saint-Julien-en-Genevois,46.166667,6.2
74186,74600,Montagny-les-Lanches,Montagny-les-Lanches,Annecy,45.866667,6.033333
74188,74110,Montriond,Montriond,Thonon-les-Bains,46.2,6.683333
74189,74130,Mont-Saxonnex,Mont-Saxonnex,Bonneville,46.05,6.483333
74190,74440,Morillon,Morillon,Bonneville,46.083333,6.683333
74191,74110,Morzine,Morzine,Thonon-les-Bains,46.183333,6.716667
74192,74150,Moye,Moye,Annecy,45.866667,5.916667
74193,74560,La Muraz,La Muraz,Saint-Julien-en-Genevois,46.116667,6.2
74194,74540,Mûres,Mûres,Annecy,45.8,6.033333
74195,74270,Musièges,Musièges,Saint-Julien-en-Genevois,46.016667,5.95
74196,74300,Nancy-sur-Cluses,Nancy-sur-Cluses,Bonneville,46.033333,6.583333
74197,74380,Nangy,Nangy,Saint-Julien-en-Genevois,46.15,6.3
74198,74370,Nâves-Parmelan,Nâves-Parmelan,Annecy,45.933333,6.183333
74199,74140,Nernier,Nernier,Thonon-les-Bains,46.366667,6.3
74200,74500,Neuvecelle,Neuvecelle,Thonon-les-Bains,46.4,6.6
74201,74160,Neydens,Neydens,Saint-Julien-en-Genevois,46.116667,6.1
74202,74330,Nonglard,Nonglard,Annecy,45.916667,6.033333
74203,74500,Novel,Novel,Thonon-les-Bains,46.366667,6.791667
74205,74490,Onnion,Onnion,Bonneville,46.183333,6.483333
74206,74550,Orcier,Orcier,Thonon-les-Bains,46.316667,6.5
74208,74190,Passy,Passy,Bonneville,45.916667,6.683333
74209,74250,Peillonnex,Peillonnex,Bonneville,46.133333,6.383333
74210,74550,Perrignier,Perrignier,Thonon-les-Bains,46.3,6.45
74211,74930,Pers-Jussy,Pers-Jussy,Saint-Julien-en-Genevois,46.116667,6.283333
74212,74130,Le Petit-Bornand-les-Glières,Le Petit-Bornand-les-Glières,Bonneville,,
74213,74330,Poisy,Poisy,Annecy,45.916667,6.066667
74215,74120,Praz-sur-Arly,Praz-sur-Arly,Bonneville,45.833333,6.566667
74216,74160,Présilly,Présilly,Saint-Julien-en-Genevois,46.1,6.083333
74218,74500,Publier,Publier,Thonon-les-Bains,46.383333,6.55
74219,74600,Quintal,Quintal,Annecy,45.833333,6.083333
74220,74930,Reignier-Esery,Reignier-Ésery,Saint-Julien-en-Genevois,46.133333,6.266667
74221,74950,Le Reposoir,Le Reposoir,Bonneville,,
74222,74200,Reyvroz,Reyvroz,Thonon-les-Bains,46.333333,6.566667
74223,74440,La Rivière-Enverse,La Rivière-Enverse,Bonneville,46.1,6.633333
74224,74800,La Roche-sur-Foron,La Roche-sur-Foron,Bonneville,46.066667,6.316667
74225,74150,Rumilly,Rumilly,Annecy,45.866667,5.95
74226,74420,Saint-André-de-Boëge,Saint-André-de-Boëge,Thonon-les-Bains,46.2,6.4
74228,74350,Saint-Blaise,Saint-Blaise,Saint-Julien-en-Genevois,46.066667,6.083333
74229,74140,Saint-Cergues,Saint-Cergues,Saint-Julien-en-Genevois,46.233333,6.316667
74231,74150,Saint-Eusèbe,Saint-Eusèbe,Annecy,45.933333,5.966667
74232,74410,Saint-Eustache,Saint-Eustache,Annecy,45.8,6.15
74233,74540,Saint-Félix,Saint-Félix,Annecy,45.8,5.966667
74234,74210,Saint-Ferréol,Saint-Ferréol,Annecy,45.766667,6.3
74235,01200,Saint-Germain-sur-Rhône,Saint-Germain-sur-Rhône,Saint-Julien-en-Genevois,46.066667,5.816667
74236,74170,Saint-Gervais-les-Bains,Saint-Gervais-les-Bains,Bonneville,45.9,6.716667
74237,74500,Saint-Gingolph,Saint-Gingolph,Thonon-les-Bains,46.383333,6.666667
74238,74430,Saint-Jean-d'Aulps,Saint-Jean-d'Aulps,Thonon-les-Bains,46.233333,6.65
74239,74450,Saint-Jean-de-Sixt,Saint-Jean-de-Sixt,Annecy,45.916667,6.4
74240,74250,Saint-Jean-de-Tholome,Saint-Jean-de-Tholome,Bonneville,46.116667,6.4
74241,74490,Saint-Jeoire,Saint-Jeoire,Bonneville,46.15,6.466667
74242,74410,Saint-Jorioz,Saint-Jorioz,Annecy,45.833333,6.166667
74243,74160,Saint-Julien-en-Genevois,Saint-Julien-en-Genevois,Saint-Julien-en-Genevois,46.133333,6.083333
74244,74800,Saint-Laurent,Saint-Laurent,Bonneville,46.05,6.366667
74249,74500,Saint-Paul-en-Chablais,Saint-Paul-en-Chablais,Thonon-les-Bains,46.383333,6.633333
74250,74800,Saint-Pierre-en-Faucigny,Saint-Pierre-en-Faucigny,Bonneville,,
74252,74300,Saint-Sigismond,Saint-Sigismond,Bonneville,,
74253,74800,Saint-Sixt,Saint-Sixt,Bonneville,46.05,6.333333
74254,74540,Saint-Sylvestre,Saint-Sylvestre,Annecy,,
74255,74150,Sales,Sales,Annecy,45.866667,5.95
74256,74700,Sallanches,Sallanches,Bonneville,45.933333,6.633333
74257,74270,Sallenôves,Sallenôves,Annecy,46,6
74258,74340,Samoëns,Samoëns,Bonneville,46.083333,6.733333
74259,74350,Le Sappey,Le Sappey,Saint-Julien-en-Genevois,46.083333,6.166667
74260,74520,Savigny,Savigny,Saint-Julien-en-Genevois,,
74261,74420,Saxel,Saxel,Thonon-les-Bains,46.25,6.4
74262,74930,Scientrier,Scientrier,Saint-Julien-en-Genevois,46.116667,6.333333
74263,74140,Sciez,Sciez,Thonon-les-Bains,46.333333,6.383333
74264,74950,Scionzier,Scionzier,Bonneville,46.05,6.566667
74265,74230,Serraval,Serraval,Annecy,45.8,6.35
74266,74310,Servoz,Servoz,Bonneville,45.933333,6.766667
74267,74320,Sévrier,Sevrier,Annecy,45.866667,6.133333
74269,74910,Seyssel,Seyssel,Saint-Julien-en-Genevois,"45,96","5,84"
74271,74430,Seytroux,Seytroux,Thonon-les-Bains,46.25,6.633333
74272,74330,Sillingy,Sillingy,Annecy,45.95,6.033333
74273,74740,Sixt-Fer-à-Cheval,Sixt-Fer-à-Cheval,Bonneville,,
74274,74150,Val-de-Fier,Val-de-Fier,Annecy,,
74275,74290,Talloires,Talloires-Montmin,Annecy,45.85,6.216667
74276,74440,Taninges,Taninges,Bonneville,46.116667,6.6
74278,74300,Thyez,Thyez,Bonneville,46.083333,6.533333
74279,74500,Thollon-les-Mémises,Thollon-les-Mémises,Thonon-les-Bains,,
74280,74230,Thônes,Thônes,Annecy,45.883333,6.333333
74281,74200,Thonon-les-Bains,Thonon-les-Bains,Thonon-les-Bains,46.366667,6.483333
74282,74570,Thorens-Glières,Fillière,Annecy,45.983333,6.25
74283,74150,Thusy,Thusy,Annecy,45.95,5.95
74284,74250,La Tour,La Tour,Bonneville,46.133333,6.433333
74285,74910,Usinens,Usinens,Saint-Julien-en-Genevois,46,5.833333
74286,74360,Vacheresse,Vacheresse,Thonon-les-Bains,46.333333,6.683333
74287,74470,Vailly,Vailly,Thonon-les-Bains,46.316667,6.55
74288,74520,Valleiry,Valleiry,Saint-Julien-en-Genevois,46.116667,5.966667
74289,74150,Vallières,Vallières,Annecy,45.9,5.933333
74290,74660,Vallorcine,Vallorcine,Bonneville,46.033333,6.933333
74291,74270,Vanzy,Vanzy,Saint-Julien-en-Genevois,46.05,5.883333
74292,74150,Vaulx,Vaulx,Annecy,45.933333,6
74293,74140,Veigy-Foncenex,Veigy-Foncenex,Thonon-les-Bains,46.266667,6.25
74294,74440,Verchaix,Verchaix,Bonneville,46.1,6.683333
74295,74200,La Vernaz,La Vernaz,Thonon-les-Bains,46.316667,6.6
74296,74160,Vers,Vers,Saint-Julien-en-Genevois,46.1,6.033333
74297,74150,Versonnex,Versonnex,Annecy,,
74298,74100,Vétraz-Monthoux,Vétraz-Monthoux,Saint-Julien-en-Genevois,46.166667,6.266667
74299,74290,Veyrier-du-Lac,Veyrier-du-Lac,Annecy,45.883333,6.166667
74301,74420,Villard,Villard,Thonon-les-Bains,46.216667,6.441667
74302,74230,Les Villards-sur-Thônes,Les Villards-sur-Thônes,Annecy,45.916667,6.366667
74303,74370,Villaz,Villaz,Annecy,45.95,6.183333
74304,74250,Ville-en-Sallaz,Ville-en-Sallaz,Bonneville,46.15,6.416667
74305,74100,Ville-la-Grand,Ville-la-Grand,Saint-Julien-en-Genevois,46.2,6.25
74306,74350,Villy-le-Bouveret,Villy-le-Bouveret,Saint-Julien-en-Genevois,46.033333,6.166667
74307,74350,Villy-le-Pelloux,Villy-le-Pelloux,Annecy,46,6.133333
74308,74500,Vinzier,Vinzier,Thonon-les-Bains,46.35,6.633333
74309,74580,Viry,Viry,Saint-Julien-en-Genevois,46.116667,6.033333
74310,74540,Viuz-la-Chiésaz,Viuz-la-Chiésaz,Annecy,45.8,6.066667
74311,74250,Viuz-en-Sallaz,Viuz-en-Sallaz,Bonneville,46.15,6.416667
74312,74130,Vougy,Vougy,Bonneville,46.066667,6.5
74313,74350,Vovray-en-Bornes,Vovray-en-Bornes,Saint-Julien-en-Genevois,46.066667,6.15
74314,74520,Vulbens,Vulbens,Saint-Julien-en-Genevois,46.1,5.933333
74315,74140,Yvoire,Yvoire,Thonon-les-Bains,46.366667,6.333333
75056,75020,Paris,Paris,Paris,48.8534,2.3488
76001,76190,Allouville-Bellefosse,Allouville-Bellefosse,Rouen,49.6,0.683333
76002,76640,Alvimare,Alvimare,Le Havre,49.6,0.633333
76004,76550,Ambrumesnil,Ambrumesnil,Dieppe,49.866667,1
76005,76920,Amfreville-la-Mi-Voie,Amfreville-la-Mi-Voie,Rouen,49.4,1.116667
76006,76560,Amfreville-les-Champs,Amfreville-les-Champs,Rouen,49.7,0.816667
76007,76710,Anceaumeville,Anceaumeville,Rouen,49.583333,1.05
76008,76370,Ancourt,Ancourt,Dieppe,49.9,1.183333
76009,76560,Ancourteville-sur-Héricourt,Ancourteville-sur-Héricourt,Dieppe,,
76010,76760,Ancretiéville-Saint-Victor,Ancretiéville-Saint-Victor,Rouen,,
76011,76540,Ancretteville-sur-Mer,Ancretteville-sur-Mer,Le Havre,49.783333,0.516667
76012,76110,Angerville-Bailleul,Angerville-Bailleul,Le Havre,49.666667,0.45
76013,76540,Angerville-la-Martel,Angerville-la-Martel,Le Havre,49.766667,0.5
76014,76280,Angerville-l'Orcher,Angerville-l'Orcher,Le Havre,49.583333,0.283333
76015,76740,Angiens,Angiens,Dieppe,49.833333,0.783333
76016,76740,Anglesqueville-la-Bras-Long,Anglesqueville-la-Bras-Long,Dieppe,,
76017,76280,Anglesqueville-l'Esneval,Anglesqueville-l'Esneval,Le Havre,49.633333,0.233333
76018,76890,Val-de-Saâne,Val-de-Saâne,Dieppe,,
76019,76590,Anneville-sur-Scie,Anneville-sur-Scie,Dieppe,49.833333,1.083333
76020,76480,Anneville-Ambourville,Anneville-Ambourville,Rouen,49.466667,0.883333
76021,76110,Annouville-Vilmesnil,Annouville-Vilmesnil,Le Havre,49.683333,0.433333
76022,76490,Anquetierville,Anquetierville,Rouen,49.533333,0.633333
76023,76560,Anvéville,Anvéville,Rouen,49.7,0.733333
76024,76680,Ardouval,Ardouval,Dieppe,49.75,1.266667
76025,76780,Argueil,Argueil,Dieppe,49.533333,1.516667
76026,76880,Arques-la-Bataille,Arques-la-Bataille,Dieppe,49.883333,1.133333
76028,76390,Aubéguimont,Aubéguimont,Dieppe,49.8,1.666667
76029,76340,Aubermesnil-aux-Erables,Aubermesnil-aux-Érables,Dieppe,,
76030,76550,Aubermesnil-Beaumais,Aubermesnil-Beaumais,Dieppe,49.85,1.116667
76032,76450,Auberville-la-Manuel,Auberville-la-Manuel,Dieppe,49.833333,0.583333
76033,76110,Auberville-la-Renault,Auberville-la-Renault,Le Havre,49.683333,0.366667
76034,76720,Auffay,Auffay,Dieppe,,
76035,76390,Aumale,Aumale,Dieppe,49.766667,1.75
76036,76730,Auppegard,Auppegard,Dieppe,49.833333,1.033333
76038,76690,Authieux-Ratiéville,Authieux-Ratiéville,Rouen,49.6,1.15
76039,76520,Les Authieux-sur-le-Port-Saint-Ouen,Les Authieux-sur-le-Port-Saint-Ouen,Rouen,,
76040,76740,Autigny,Autigny,Dieppe,49.8,0.866667
76041,76190,Autretot,Autretot,Rouen,49.65,0.733333
76042,76270,Auvilliers,Auvilliers,Dieppe,49.766667,1.583333
76043,76190,Auzebosc,Auzebosc,Rouen,49.6,0.733333
76045,76760,Auzouville-l'Esneval,Auzouville-l'Esneval,Rouen,49.633333,0.883333
76046,76116,Auzouville-sur-Ry,Auzouville-sur-Ry,Rouen,49.433333,1.316667
76047,76730,Auzouville-sur-Saâne,Auzouville-sur-Saâne,Dieppe,49.75,0.933333
